Date,SiteID,Transect,CommonName,SpeciesName,SampleNumber,nValue,DDLat,DDLong,SpeciesSymbol,ESD_Designation,SoilType
4/19/2025,LUSLU_1,1,Lehmann lovegrass,Eragrostis lehmanniana,15,62.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,1,Annual forb(s),Annual forb(s),15,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,1,Lehmann lovegrass,Eragrostis lehmanniana,16,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,1,Annual forb(s),Annual forb(s),16,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,1,Arizona cottontop,Digitaria californica,16,37.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,1,Lehmann lovegrass,Eragrostis lehmanniana,17,15,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,1,Annual forb(s),Annual forb(s),17,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,1,Lehmann lovegrass,Eragrostis lehmanniana,18,15,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,1,Annual forb(s),Annual forb(s),18,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,1,Lehmann lovegrass,Eragrostis lehmanniana,19,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,1,Annual forb(s),Annual forb(s),19,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,1,Arizona cottontop,Digitaria californica,19,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,1,Arizona cottontop,Digitaria californica,20,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,1,Lehmann lovegrass,Eragrostis lehmanniana,20,97.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,1,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Arizona cottontop,Digitaria californica,1,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,2,97.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Annual forb(s),Annual forb(s),2,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,3,97.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Annual forb(s),Annual forb(s),3,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Arizona cottontop,Digitaria californica,4,2.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,4,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Annual forb(s),Annual forb(s),5,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,5,2.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,6,62.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Annual forb(s),Annual forb(s),6,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,7,37.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Arizona cottontop,Digitaria californica,7,62.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,8,2.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Annual forb(s),Annual forb(s),9,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,9,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Annual forb(s),Annual forb(s),10,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,10,15,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Annual forb(s),Annual forb(s),11,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,11,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,12,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,13,97.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,14,2.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Arizona cottontop,Digitaria californica,14,2.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,climbing wartclub,Commicarpus scandens,15,2.5,31.78852,-110.87727,COSC,Perennial Herb,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,15,15,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Annual forb(s),Annual forb(s),15,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,velvet mesquite,Prosopis velutina,15,62.5,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Annual forb(s),Annual forb(s),16,15,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,velvet mesquite,Prosopis velutina,16,37.5,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,climbing wartclub,Commicarpus scandens,16,15,31.78852,-110.87727,COSC,Perennial Herb,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,climbing wartclub,Commicarpus scandens,17,62.5,31.78852,-110.87727,COSC,Perennial Herb,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,velvet mesquite,Prosopis velutina,17,15,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Annual forb(s),Annual forb(s),18,15,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,climbing wartclub,Commicarpus scandens,18,2.5,31.78852,-110.87727,COSC,Perennial Herb,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Arizona cottontop,Digitaria californica,18,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Arizona cottontop,Digitaria californica,19,2.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,19,37.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Lehmann lovegrass,Eragrostis lehmanniana,20,2.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Annual forb(s),Annual forb(s),20,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,2,Arizona cottontop,Digitaria californica,20,62.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Cholla,Opuntia - Cholla,1,2.5,31.78852,-110.87727,CHOLLA,Succulent,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,burroweed,Isocoma tenuisecta,1,2.5,31.78852,-110.87727,ISTE2,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,1,2.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,velvet mesquite,Prosopis velutina,1,2.5,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,2,15,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Arizona cottontop,Digitaria californica,2,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,3,2.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Annual forb(s),Annual forb(s),3,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,velvet mesquite,Prosopis velutina,3,15,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Annual forb(s),Annual forb(s),4,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,4,37.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,velvet mesquite,Prosopis velutina,4,2.5,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,velvet mesquite,Prosopis velutina,5,2.5,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,5,15,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Annual forb(s),Annual forb(s),5,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Arizona cottontop,Digitaria californica,6,37.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,velvet mesquite,Prosopis velutina,6,15,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,6,37.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,velvet mesquite,Prosopis velutina,7,2.5,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,7,62.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Arizona cottontop,Digitaria californica,7,85,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,8,15,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Arizona cottontop,Digitaria californica,8,37.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,9,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Arizona cottontop,Digitaria californica,9,37.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,10,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,11,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Annual forb(s),Annual forb(s),11,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,12,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,13,62.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Arizona cottontop,Digitaria californica,13,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Annual forb(s),Annual forb(s),14,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,14,37.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,velvet mesquite,Prosopis velutina,15,15,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Annual forb(s),Annual forb(s),15,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,15,2.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Arizona cottontop,Digitaria californica,15,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,bush muhly,Muhlenbergia porteri,15,2.5,31.78852,-110.87727,MUPO2,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Arizona cottontop,Digitaria californica,16,37.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,velvet mesquite,Prosopis velutina,16,15,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Annual forb(s),Annual forb(s),16,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,17,2.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Annual forb(s),Annual forb(s),17,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Arizona cottontop,Digitaria californica,17,62.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,18,15,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Annual forb(s),Annual forb(s),18,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Arizona cottontop,Digitaria californica,18,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Arizona cottontop,Digitaria californica,19,62.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,19,2.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Arizona cottontop,Digitaria californica,20,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,Lehmann lovegrass,Eragrostis lehmanniana,20,2.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,3,velvet mesquite,Prosopis velutina,20,2.5,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,1,62.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Annual forb(s),Annual forb(s),1,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,velvet mesquite,Prosopis velutina,2,15,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Arizona cottontop,Digitaria californica,2,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Annual forb(s),Annual forb(s),2,15,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Arizona cottontop,Digitaria californica,3,37.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,velvet mesquite,Prosopis velutina,3,15,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Annual forb(s),Annual forb(s),3,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,4,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Arizona cottontop,Digitaria californica,5,37.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Annual forb(s),Annual forb(s),5,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,5,2.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,6,15,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Arizona cottontop,Digitaria californica,6,2.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Annual forb(s),Annual forb(s),6,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Annual forb(s),Annual forb(s),7,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,7,37.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Arizona cottontop,Digitaria californica,7,2.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,velvet mesquite,Prosopis velutina,7,2.5,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,velvet mesquite,Prosopis velutina,8,62.5,31.78852,-110.87727,PRVE,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Arizona cottontop,Digitaria californica,8,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,8,2.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,9,37.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Arizona cottontop,Digitaria californica,9,37.5,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,10,37.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,11,15,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Arizona cottontop,Digitaria californica,11,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,12,15,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,burroweed,Isocoma tenuisecta,12,37.5,31.78852,-110.87727,ISTE2,Shrub,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Arizona cottontop,Digitaria californica,12,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,13,62.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Arizona cottontop,Digitaria californica,14,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Annual forb(s),Annual forb(s),14,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,14,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,15,37.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,16,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Arizona cottontop,Digitaria californica,17,15,31.78852,-110.87727,DICA8,Native Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Wilman lovegrass,Eragrostis superba,17,37.5,31.78852,-110.87727,ERSU,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,17,37.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,18,62.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,19,85,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Wilman lovegrass,Eragrostis superba,19,2.5,31.78852,-110.87727,ERSU,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Wilman lovegrass,Eragrostis superba,20,37.5,31.78852,-110.87727,ERSU,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,4,Lehmann lovegrass,Eragrostis lehmanniana,20,15,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,5,Lehmann lovegrass,Eragrostis lehmanniana,1,2.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,5,Annual forb(s),Annual forb(s),1,2.5,31.78852,-110.87727,AAFF,Annual Forbs,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,5,Wilman lovegrass,Eragrostis superba,1,15,31.78852,-110.87727,ERSU,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
4/19/2025,LUSLU_1,5,Lehmann lovegrass,Eragrostis lehmanniana,2,37.5,31.78852,-110.87727,ERLE,Introduced Grass,LoamyUpland_SandyLoamUpland_12-16pz
